order_id,customer_id,order_date,status,total_amount,discount_applied,shipping_city,shipping_country,payment_method
ORD-50D28366,CUST-83E9CBD2,2024-01-12,Pending,48239.26,0,Hyderabad,India,Wallet
ORD-70474956,CUST-BD4DDF9A,2022-10-10,Cancelled,102949.17,0,Chennai,India,UPI
ORD-3127CE8B,CUST-FBBAB634,2024-10-09,Pending,65019.93,0,Bangalore,India,Wallet
ORD-5D402831,CUST-08BD49EF,2024-08-20,Pending,2457.09,500,Delhi,India,Wallet
ORD-6261CECA,CUST-A35384D9,2022-12-08,Completed,19400.52,50,Hyderabad,India,UPI
ORD-6FE52D04,CUST-3ED766FE,2023-05-10,Pending,62468.31,100,Mumbai,India,Credit Card
ORD-25628B27,CUST-9CF6F0F8,2023-12-28,Returned,42529.06,200,Ahmedabad,India,Credit Card
ORD-B8B55A5A,CUST-71ACE83A,2022-01-16,Cancelled,119531.05,0,Kolkata,India,UPI
ORD-35064831,CUST-60E03528,2024-10-07,Completed,218926.16,100,Delhi,India,Wallet
ORD-B7904440,CUST-5B1F53D3,2023-10-24,Returned,231089.07,500,Delhi,India,Wallet
ORD-A5199ADE,CUST-9A01CFDB,2023-07-24,Cancelled,36036.78,0,Ahmedabad,India,UPI
ORD-C76134E1,CUST-55259643,2023-06-16,Cancelled,1222.76,200,Delhi,India,UPI
ORD-A0D9461C,CUST-78B27A90,2023-02-28,Cancelled,67635.37,100,Jaipur,India,UPI
ORD-201A1974,CUST-73A8C853,2024-05-23,Pending,24294.38,0,Bangalore,India,Wallet
ORD-ED2CE611,CUST-475DE7C7,2023-06-23,Completed,68130.68,0,Jaipur,India,UPI
ORD-E31C2456,CUST-F49D95BF,2022-06-02,Completed,12334.02,0,Jaipur,India,Credit Card
ORD-189960AF,CUST-63A248A8,2023-10-07,Completed,23234.15,500,Pune,India,Credit Card
ORD-1B4017F9,CUST-C8E8D38C,2022-10-08,Cancelled,172202.13,0,Ahmedabad,India,Net Banking
ORD-80945578,CUST-92A4A8EB,2023-02-11,Pending,9740.47,500,Chennai,India,UPI
ORD-20EDF1EB,CUST-E0086EED,2024-06-08,Completed,58167.78,0,Mumbai,India,Wallet
ORD-A72C9BF1,CUST-23F3069C,2023-04-26,Pending,212292.39,0,Chennai,India,Wallet
ORD-0D61C14F,CUST-317D51C8,2024-03-14,Cancelled,13615.33,0,Bangalore,India,Wallet
ORD-FD9117D4,CUST-77EE3ECE,2024-07-04,Completed,10110.82,0,Pune,India,Credit Card
ORD-28EE4165,CUST-32E45AA6,2024-03-26,Pending,19136.56,100,Bangalore,India,UPI
ORD-DD6CD1B6,CUST-0371CE4A,2023-08-19,Completed,180339.31,0,Kolkata,India,Wallet
ORD-0DAD2D3F,CUST-F573AE61,2023-06-18,Completed,244715.9,200,Kolkata,India,Wallet
ORD-4EAE9176,CUST-1418A0A2,2022-12-08,Cancelled,9359.75,100,Ahmedabad,India,Credit Card
ORD-EAD32BA2,CUST-7FB6D1EF,2022-02-13,Returned,5110.8,0,Jaipur,India,Credit Card
ORD-CB5F4732,CUST-F135F62A,2022-04-11,Cancelled,41552.21,0,Mumbai,India,Wallet
ORD-65D1FC98,CUST-7F4354A9,2023-04-15,Completed,6571.87,50,Chennai,India,UPI
ORD-C537A695,CUST-05794BDD,2022-01-28,Completed,23085.03,0,Delhi,India,Wallet
ORD-A5E11911,CUST-3FEEC8BE,2024-09-20,Completed,12719.94,0,Pune,India,UPI
ORD-ACA1757B,CUST-B40AE615,2023-07-12,Pending,63117.66,200,Delhi,India,UPI
ORD-3C64CC59,CUST-873730FB,2023-07-07,Completed,206875.67,100,Pune,India,Wallet
ORD-5EDA5A16,CUST-CC370973,2022-01-31,Pending,48245.14,0,Jaipur,India,Credit Card
ORD-84162A5C,CUST-F8244B1E,2023-07-16,Returned,14845.32,200,Ahmedabad,India,Wallet
ORD-D40C80E0,CUST-B192AFB4,2024-05-29,Completed,6923.4,0,Kolkata,India,UPI
ORD-668D1EF2,CUST-343A463E,2022-02-05,Returned,29996.13,0,Chennai,India,Wallet
ORD-9934CC55,CUST-6BFE99E9,2024-09-03,Cancelled,3436.1,0,Jaipur,India,Credit Card
ORD-66743391,CUST-80E21C8B,2022-12-13,Completed,186420.18,50,Bangalore,India,UPI
ORD-797D816C,CUST-1547474C,2024-10-07,Completed,161065.25,0,Hyderabad,India,Credit Card
ORD-2F08F6F9,CUST-140A8881,2023-03-05,Cancelled,69846.27,0,Kolkata,India,Credit Card
ORD-134940E9,CUST-07BA7B8B,2022-08-04,Returned,31658.83,0,Chennai,India,UPI
ORD-A7C0052A,CUST-8EF98BD8,2022-09-06,Completed,10835.08,0,Delhi,India,UPI
ORD-35A74F9F,CUST-12D3C02B,2024-12-10,Returned,6541.57,50,Mumbai,India,Credit Card
ORD-687289FA,CUST-9FDAD264,2023-08-26,Pending,33050.86,0,Jaipur,India,UPI
ORD-70C79087,CUST-9A0358BF,2024-12-07,Pending,21048.53,100,Jaipur,India,Wallet
ORD-83C91137,CUST-A2F5EE85,2023-03-08,Completed,19374.81,200,Kolkata,India,Net Banking
ORD-5C65B962,CUST-DA5A94B3,2023-01-03,Completed,99631.83,0,Surat,India,Net Banking
ORD-C8359AB8,CUST-80E21C8B,2022-05-06,Cancelled,50654.09,200,Bangalore,India,Credit Card
ORD-9EF5BC69,CUST-5BED70E7,2023-01-30,Completed,34924.18,0,Kolkata,India,UPI
ORD-4126B2D2,CUST-63AFE8B9,2022-11-09,Completed,196101.38,0,Bangalore,India,UPI
ORD-C9ADAA76,CUST-1CCFEFA4,2024-12-05,Cancelled,96019.71,0,Ahmedabad,India,UPI
ORD-0BE260D9,CUST-3449F549,2022-01-06,Completed,10799.99,0,Mumbai,India,Wallet
ORD-74F0C9A5,CUST-194ED1AA,2022-01-01,Completed,220538.4,0,Delhi,India,Wallet
ORD-E57036E4,CUST-FBC1EF25,2024-08-24,Completed,15371.56,100,Mumbai,India,Wallet
ORD-3CBF486E,CUST-495737BE,2023-10-01,Cancelled,28218.21,500,Chennai,India,Net Banking
ORD-DF7E3B99,CUST-0912696B,2022-10-20,Returned,16772.59,50,Jaipur,India,Wallet
ORD-EE69F470,CUST-81E26740,2023-12-10,Pending,105627.2,50,Hyderabad,India,UPI
ORD-14F8EACD,CUST-09B7156F,2024-01-10,Cancelled,97889.99,0,Pune,India,Net Banking
ORD-DFCA5C4B,CUST-83E9CBD2,2023-06-04,Cancelled,6648.75,0,Hyderabad,India,Net Banking
ORD-64F39F64,CUST-80919B1E,2024-09-07,Returned,2156.07,0,Surat,India,Credit Card
ORD-E826D888,CUST-143B0FBF,2022-03-04,Pending,37402.5,50,Surat,India,Credit Card
ORD-D573765C,CUST-6BFE99E9,2022-03-01,Cancelled,17134.35,0,Jaipur,India,Credit Card
ORD-48E5EF08,CUST-334365C9,2022-05-08,Completed,3167.59,0,Bangalore,India,Credit Card
ORD-77A55E29,CUST-2F060394,2023-10-11,Pending,111017.84,100,Bangalore,India,Wallet
ORD-0EDC2511,CUST-DA5A94B3,2022-05-06,Completed,60954.16,200,Surat,India,UPI
ORD-58F36ACE,CUST-334365C9,2022-04-02,Completed,123951.04,0,Bangalore,India,Wallet
ORD-9EB00886,CUST-7E51E448,2022-06-26,Cancelled,81241.91,100,Pune,India,UPI
ORD-D97F5533,CUST-FC1F1C8F,2024-02-07,Returned,9972.93,0,Hyderabad,India,UPI
ORD-F30D8CD2,CUST-0D4667F7,2022-09-29,Completed,63117.66,200,Delhi,India,UPI
ORD-A5EE9184,CUST-4E82A6A2,2022-10-15,Cancelled,83300.34,0,Surat,India,Net Banking
ORD-8C4E2E49,CUST-C89E76BB,2024-06-19,Completed,5283.84,0,Hyderabad,India,Net Banking
ORD-1DB6E339,CUST-DC74339F,2024-12-07,Returned,29646.98,50,Pune,India,UPI
ORD-F711589B,CUST-BD75547B,2024-06-07,Completed,122565.4,100,Hyderabad,India,UPI
ORD-E34D5704,CUST-66CCB242,2023-03-23,Returned,16371.92,200,Mumbai,India,UPI
ORD-E11AF8A4,CUST-B99C9A76,2023-10-24,Completed,95550.94,200,Bangalore,India,Net Banking
ORD-D3F37A59,CUST-049E2655,2022-07-25,Completed,26156.97,100,Delhi,India,Wallet
ORD-79517E73,CUST-9D9BE574,2024-06-09,Pending,14311.91,100,Jaipur,India,Net Banking
ORD-4CAEE8E0,CUST-70AADADD,2023-04-25,Cancelled,3199.88,50,Bangalore,India,Wallet
ORD-AD556242,CUST-9D9BE574,2022-02-28,Completed,30058.2,100,Jaipur,India,Credit Card
ORD-7BB7E913,CUST-F8FAA68C,2022-10-17,Completed,103898.73,200,Chennai,India,Net Banking
ORD-177C68B5,CUST-DD3E4229,2023-01-14,Completed,8361.88,200,Surat,India,Net Banking
ORD-3407D9A3,CUST-45A04A03,2024-09-04,Completed,10300.03,200,Hyderabad,India,Wallet
ORD-0BBBA40E,CUST-91904C1A,2024-02-10,Returned,8132.21,0,Kolkata,India,Wallet
ORD-48DFBBF9,CUST-F24E556E,2023-11-01,Completed,225777.04,0,Hyderabad,India,Credit Card
ORD-5A123795,CUST-1418A0A2,2022-12-31,Completed,184106.01,500,Ahmedabad,India,Wallet
ORD-894F709B,CUST-83E9CBD2,2022-06-08,Pending,18987.27,0,Hyderabad,India,Net Banking
ORD-B69351DD,CUST-9FDAD264,2022-07-10,Completed,147936.15,0,Jaipur,India,Net Banking
ORD-39E5FE04,CUST-F10F432C,2024-05-13,Completed,9817.19,500,Ahmedabad,India,Credit Card
ORD-E5FAE609,CUST-32E45AA6,2022-07-27,Pending,34433.96,100,Bangalore,India,Credit Card
ORD-69C5E9D0,CUST-70B308FB,2024-04-02,Returned,4032.14,50,Delhi,India,Credit Card
ORD-B2F7CB67,CUST-F50E08A0,2024-07-11,Cancelled,7100.9,0,Chennai,India,Wallet
ORD-7E9AB3EF,CUST-BE03F72A,2022-06-13,Completed,138176.11,200,Delhi,India,Net Banking
ORD-7D605010,CUST-A3BC15F1,2024-11-20,Cancelled,178868.26,0,Pune,India,Credit Card
ORD-56457411,CUST-246488A6,2024-01-27,Completed,65444.59,0,Jaipur,India,Credit Card
ORD-46796A5F,CUST-930FBFF8,2023-10-27,Completed,2173.6,0,Jaipur,India,Credit Card
ORD-1563460F,CUST-BEEB0CF1,2024-03-22,Completed,7234.09,0,Jaipur,India,UPI
ORD-4E020313,CUST-8116ACAC,2024-10-07,Returned,28354.98,0,Hyderabad,India,Wallet
ORD-3287DC38,CUST-70AADADD,2022-06-06,Completed,75064.57,200,Bangalore,India,Credit Card
ORD-2437EC2A,CUST-049E2655,2023-09-11,Returned,68292.13,500,Delhi,India,Net Banking
ORD-94FE64D2,CUST-43532D2D,2024-11-18,Cancelled,148436.67,100,Chennai,India,Wallet
ORD-CCF0EF15,CUST-8C01EDA4,2023-01-16,Completed,183781.01,0,Surat,India,UPI
ORD-A74016BC,CUST-8C01EDA4,2023-07-01,Returned,176944.95,0,Surat,India,Wallet
ORD-DF89782B,CUST-B2C80B3C,2024-05-11,Pending,22937.24,0,Ahmedabad,India,UPI
ORD-591C189D,CUST-A2F5EE85,2024-10-18,Completed,123565.43,200,Kolkata,India,Net Banking
ORD-54CCEC7D,CUST-E523465B,2023-03-02,Pending,38708.14,200,Pune,India,UPI
ORD-73760230,CUST-25760997,2023-12-22,Cancelled,18370.5,200,Hyderabad,India,UPI
ORD-13577AE6,CUST-B1E36108,2022-09-10,Completed,100136.59,0,Chennai,India,Wallet
ORD-739A43A1,CUST-37BA0696,2023-03-22,Returned,249275.84,100,Jaipur,India,Wallet
ORD-43115E8F,CUST-5B1F53D3,2024-07-09,Completed,149546.52,0,Delhi,India,Wallet
ORD-2F632870,CUST-F135F62A,2022-12-19,Pending,14454.47,100,Mumbai,India,Wallet
ORD-016112FB,CUST-507C91CA,2024-05-06,Returned,13696.03,0,Jaipur,India,Credit Card
ORD-D30A5982,CUST-A18299FC,2024-04-17,Completed,42494.71,100,Chennai,India,Credit Card
ORD-CD67738F,CUST-F019CEC4,2024-01-29,Completed,40079.73,50,Mumbai,India,UPI
ORD-205B895E,CUST-65E79A70,2022-09-29,Completed,14268.99,0,Ahmedabad,India,Wallet
ORD-3AD8E51D,CUST-0FF25348,2023-05-17,Pending,39447.65,200,Delhi,India,Wallet
ORD-D75B5705,CUST-8D0B72D2,2022-05-24,Completed,8524.9,500,Hyderabad,India,Wallet
ORD-1FE68022,CUST-E9FC15B9,2024-02-29,Completed,34989.35,200,Ahmedabad,India,Wallet
ORD-A6651EAF,CUST-40D88A79,2022-05-03,Completed,309113.51,200,Jaipur,India,Credit Card
ORD-23A014EA,CUST-9A4AA13E,2023-06-22,Cancelled,11879.8,0,Kolkata,India,Net Banking
ORD-1B41219D,CUST-4FFE965F,2023-05-13,Returned,20107.44,0,Surat,India,Credit Card
ORD-F439E3AC,CUST-722EC527,2024-10-03,Completed,104875.27,0,Chennai,India,Net Banking
ORD-E78EEE7E,CUST-7DE8FE6F,2022-03-15,Completed,16606.95,0,Pune,India,Net Banking
ORD-366956AF,CUST-FEE1B9E7,2023-08-20,Completed,225848.36,50,Mumbai,India,Net Banking
ORD-56348C4E,CUST-7AA1330B,2022-09-21,Completed,32207.91,500,Delhi,India,Credit Card
ORD-BE10FF64,CUST-66CCB242,2024-01-16,Pending,97440.07,0,Mumbai,India,Net Banking
ORD-DAD4304E,CUST-B1E36108,2024-09-20,Pending,29342.74,0,Chennai,India,Credit Card
ORD-F4FD383B,CUST-91904C1A,2022-05-13,Completed,21304.8,0,Kolkata,India,Credit Card
ORD-1C81935D,CUST-4FA9C658,2023-02-08,Completed,105571.43,0,Jaipur,India,Credit Card
ORD-09EF1D97,CUST-F573AE61,2022-07-22,Completed,32768.43,500,Kolkata,India,UPI
ORD-0B7723F9,CUST-A3B47964,2023-01-10,Pending,5845.16,0,Delhi,India,Net Banking
ORD-8F432878,CUST-1E6DE170,2023-07-23,Completed,28193.59,100,Pune,India,UPI
ORD-67E2E6B6,CUST-38C74BFA,2023-05-15,Cancelled,107609.59,0,Kolkata,India,Wallet
ORD-5706B7C0,CUST-E523465B,2024-09-01,Completed,3067.59,100,Pune,India,Wallet
ORD-B0AE64B4,CUST-D2C85F1F,2022-01-20,Cancelled,25525.35,500,Bangalore,India,Net Banking
ORD-76A10698,CUST-F1E8BF1D,2024-04-13,Cancelled,57027.71,100,Hyderabad,India,Net Banking
ORD-F5AC9535,CUST-E240B6AF,2024-12-25,Completed,193531.16,0,Chennai,India,UPI
ORD-B0FB2EA0,CUST-32882E29,2022-01-14,Completed,99143.52,500,Pune,India,Net Banking
ORD-B6E5AE05,CUST-FC1F1C8F,2023-01-10,Completed,1422.76,0,Hyderabad,India,Net Banking
ORD-9592E699,CUST-90D330DE,2024-12-22,Returned,1941.07,100,Pune,India,UPI
ORD-8F4857C1,CUST-65E79A70,2022-11-17,Completed,65012.1,100,Ahmedabad,India,Net Banking
ORD-5F18A0FF,CUST-391E1685,2023-06-23,Returned,122703.39,0,Surat,India,Net Banking
ORD-CACC643E,CUST-0F76F2BB,2023-09-23,Returned,167640.8,50,Ahmedabad,India,Credit Card
ORD-C96D2CEE,CUST-789D7114,2023-02-19,Completed,16006.18,0,Ahmedabad,India,UPI
ORD-979D5A33,CUST-1CCFEFA4,2023-03-17,Cancelled,427021.91,0,Ahmedabad,India,Wallet
ORD-6D899625,CUST-F019CEC4,2022-04-05,Pending,76399.87,100,Mumbai,India,Net Banking
ORD-7921A9F8,CUST-5417B9A7,2024-01-27,Returned,12373.77,200,Jaipur,India,Wallet
ORD-3F924CA3,CUST-29051638,2022-11-07,Completed,70080.96,50,Jaipur,India,Net Banking
ORD-01352119,CUST-918B380D,2024-12-23,Completed,2259.96,500,Hyderabad,India,Net Banking
ORD-DB363FF1,CUST-F10F432C,2024-01-10,Returned,74437.51,50,Ahmedabad,India,Net Banking
ORD-61E43872,CUST-2F060394,2023-02-12,Pending,22198.86,0,Bangalore,India,Wallet
ORD-07CED631,CUST-6B7FC470,2024-09-23,Completed,166608.63,50,Mumbai,India,Net Banking
ORD-8667A9E2,CUST-FBBAB634,2023-11-15,Pending,68891.89,100,Bangalore,India,Credit Card
ORD-331B4932,CUST-BEEB0CF1,2022-11-21,Cancelled,62763.52,50,Jaipur,India,UPI
ORD-66F62565,CUST-CFD93DA1,2022-05-30,Pending,148906.74,200,Kolkata,India,Net Banking
ORD-0E77A95C,CUST-CA2CA84E,2024-12-16,Pending,115876.45,0,Pune,India,UPI
ORD-531019D0,CUST-65E79A70,2024-05-24,Completed,194590.41,100,Ahmedabad,India,UPI
ORD-30059B12,CUST-81E26740,2023-12-28,Pending,196793.16,0,Hyderabad,India,UPI
ORD-4E3DA6A6,CUST-3D3462C1,2023-12-15,Completed,22681.78,0,Chennai,India,Net Banking
ORD-BAF467FB,CUST-E91E2BDB,2023-03-21,Completed,2709.96,50,Bangalore,India,Wallet
ORD-2AB621CE,CUST-31B9C837,2024-06-28,Pending,210293.26,50,Bangalore,India,UPI
ORD-DF1D5DB3,CUST-6D51D533,2024-02-19,Cancelled,14273.58,0,Hyderabad,India,Credit Card
ORD-59E3A317,CUST-97A90057,2023-03-06,Completed,20149.95,0,Mumbai,India,Wallet
ORD-3241876D,CUST-6F337490,2024-11-07,Completed,160241.86,50,Ahmedabad,India,Credit Card
ORD-5D2E5A28,CUST-9FDAD264,2023-09-08,Completed,4801.49,50,Jaipur,India,Net Banking
ORD-54099E5E,CUST-F01868AB,2023-10-25,Completed,10312.94,100,Mumbai,India,UPI
ORD-578970E3,CUST-00A64FF6,2024-08-20,Completed,586.8,500,Chennai,India,Net Banking
ORD-0AD8F127,CUST-568656F5,2024-04-29,Completed,139460.6,0,Kolkata,India,UPI
ORD-EE4EC112,CUST-0564801A,2024-04-06,Pending,16611.34,0,Ahmedabad,India,Wallet
ORD-B3B7A814,CUST-B40AE615,2022-10-23,Returned,9452.77,50,Delhi,India,UPI
ORD-3C770339,CUST-6728CDB7,2022-07-25,Completed,88217.54,0,Bangalore,India,Wallet
ORD-F69B605B,CUST-B28B0B95,2024-06-20,Completed,163356.76,0,Kolkata,India,Credit Card
ORD-464279C0,CUST-4D900DB0,2024-10-06,Pending,403716.41,0,Bangalore,India,Wallet
ORD-156A0C46,CUST-73A8C853,2022-08-04,Completed,128573.41,200,Bangalore,India,Net Banking
ORD-2098DF6D,CUST-4B532F33,2024-08-04,Pending,96900.54,50,Kolkata,India,Credit Card
ORD-9DC9A9CE,CUST-0D4667F7,2024-02-28,Pending,3526.81,0,Delhi,India,UPI
ORD-B1FF9B42,CUST-8116ACAC,2022-03-11,Completed,21649.47,0,Hyderabad,India,Wallet
ORD-D1D1E783,CUST-8291D953,2023-12-06,Completed,212678.51,0,Delhi,India,Net Banking
ORD-044C0744,CUST-049E2655,2023-01-17,Completed,15008.87,200,Delhi,India,Net Banking
ORD-AF4AA081,CUST-7212DDAD,2024-01-19,Returned,3167.59,0,Hyderabad,India,UPI
ORD-3ED3E9F1,CUST-92172702,2024-07-25,Completed,6483.38,200,Hyderabad,India,UPI
ORD-2F19228C,CUST-194ED1AA,2023-12-13,Completed,22321.67,0,Delhi,India,UPI
ORD-EFFFF203,CUST-A5B6CFC9,2022-02-04,Completed,28586.57,100,Kolkata,India,Net Banking
ORD-13BA661D,CUST-3D3462C1,2023-04-17,Pending,54138.72,0,Chennai,India,UPI
ORD-C93A588A,CUST-4E82A6A2,2022-04-11,Returned,18104.9,50,Surat,India,Net Banking
ORD-D490C132,CUST-0D40C85A,2022-06-03,Completed,36690.53,0,Bangalore,India,UPI
ORD-8C456CFA,CUST-0AAE5BC2,2022-11-23,Pending,20481.72,500,Chennai,India,UPI
ORD-96647FD1,CUST-7D9BAFCC,2024-04-02,Completed,267186.51,500,Jaipur,India,Net Banking
ORD-7EA3B42A,CUST-B33CCF95,2022-07-30,Pending,15918.64,100,Jaipur,India,Net Banking
ORD-409ED10E,CUST-F19BC959,2023-07-12,Completed,34706.09,100,Pune,India,Net Banking
ORD-7676EF58,CUST-5D15A25C,2024-12-06,Completed,13197.5,100,Jaipur,India,UPI
ORD-26D14B5C,CUST-BE03F72A,2024-10-09,Pending,171708.68,500,Delhi,India,Net Banking
ORD-AEFAB3CA,CUST-46004E7A,2023-05-30,Completed,6515.85,0,Ahmedabad,India,Wallet
ORD-EA7191BF,CUST-3DFDA61C,2024-10-10,Completed,41761.77,100,Ahmedabad,India,Wallet
ORD-10CC164D,CUST-D4F3448A,2022-08-09,Cancelled,20937.84,0,Pune,India,UPI
ORD-483C4C30,CUST-EB5F1350,2024-05-13,Returned,9321.0,200,Kolkata,India,Wallet
ORD-49DB4851,CUST-E1AFF3AB,2024-12-06,Completed,186936.55,0,Bangalore,India,Net Banking
ORD-2F3378AA,CUST-07BA7B8B,2024-04-24,Completed,21705.77,0,Chennai,India,Net Banking
ORD-633C4CC4,CUST-444B43B3,2022-11-25,Completed,133461.73,500,Pune,India,UPI
ORD-D1C69185,CUST-14ECD596,2023-09-19,Completed,136353.06,0,Chennai,India,Wallet
ORD-0DA0E080,CUST-8FB674DF,2023-01-17,Returned,13646.8,0,Jaipur,India,Net Banking
ORD-5409DDC4,CUST-F1E8BF1D,2022-11-23,Completed,13820.5,100,Hyderabad,India,Net Banking
ORD-1F0232E6,CUST-0487E461,2022-12-31,Returned,293810.83,500,Chennai,India,Net Banking
ORD-92D89ADE,CUST-513C4F9A,2022-09-30,Returned,5107.07,100,Chennai,India,Credit Card
ORD-EDC36357,CUST-65E79A70,2023-04-06,Returned,3224.31,100,Ahmedabad,India,Net Banking
ORD-E45C92DF,CUST-31B9C837,2024-10-09,Completed,85374.87,50,Bangalore,India,UPI
ORD-1CA3DF42,CUST-5EFB64C3,2023-08-31,Completed,12034.26,50,Surat,India,Wallet
ORD-8EC0063B,CUST-1E552254,2023-01-29,Returned,37208.74,50,Hyderabad,India,Wallet
ORD-81597DC5,CUST-0D4667F7,2023-06-20,Pending,17203.37,0,Delhi,India,Net Banking
ORD-6E61F11D,CUST-63AFE8B9,2022-10-03,Completed,29070.65,0,Bangalore,India,Wallet
ORD-9D37FD72,CUST-5174F20F,2023-10-05,Completed,254779.02,0,Jaipur,India,Wallet
ORD-61590026,CUST-CE69E91F,2024-06-12,Completed,3611.08,50,Surat,India,Credit Card
ORD-A4A294FE,CUST-8F3B6F9D,2023-12-13,Returned,46202.29,0,Delhi,India,Net Banking
ORD-B04A266E,CUST-5A25A025,2022-02-26,Pending,173463.34,200,Mumbai,India,Net Banking
ORD-C177D3C8,CUST-12438B01,2023-04-22,Cancelled,186368.3,500,Bangalore,India,Credit Card
ORD-CAAFC62D,CUST-0EEE8D5B,2022-05-26,Cancelled,23035.03,50,Ahmedabad,India,UPI
ORD-255A51B5,CUST-3C7C2B92,2023-02-03,Completed,130236.94,0,Delhi,India,Wallet
ORD-687112EF,CUST-9DB5F5DB,2024-04-14,Returned,244852.02,0,Jaipur,India,Net Banking
ORD-7199C184,CUST-2A58C8F6,2022-07-05,Completed,147644.87,0,Chennai,India,Net Banking
ORD-A578388B,CUST-FBFE0504,2022-07-12,Cancelled,39068.05,100,Ahmedabad,India,Credit Card
ORD-568F3FDD,CUST-3449F549,2022-01-04,Cancelled,92957.36,0,Mumbai,India,Net Banking
ORD-C28B7C25,CUST-0371CE4A,2024-02-07,Completed,11309.75,50,Kolkata,India,UPI
ORD-3E33134A,CUST-92172702,2023-12-09,Completed,4008.94,100,Hyderabad,India,UPI
ORD-0B2DD506,CUST-4C5B4121,2022-11-01,Returned,8939.7,0,Pune,India,Credit Card
ORD-012CC2D2,CUST-6CB94C3B,2023-10-01,Completed,4560.5,200,Pune,India,UPI
ORD-A1F60426,CUST-5CAAD97D,2022-07-24,Returned,17879.78,100,Delhi,India,Wallet
ORD-DCDFAAD7,CUST-580E9DD2,2024-07-06,Completed,221367.44,0,Delhi,India,Credit Card
ORD-724327DE,CUST-AF586E89,2024-09-10,Pending,61493.41,100,Surat,India,UPI
ORD-8DD741DB,CUST-73A8C853,2023-10-19,Completed,60883.53,50,Bangalore,India,Wallet
ORD-9C7E0573,CUST-B074C517,2023-10-21,Cancelled,52674.34,500,Mumbai,India,Credit Card
ORD-097C938E,CUST-73F73EE6,2022-07-02,Completed,115797.19,100,Kolkata,India,Net Banking
ORD-A93ED7F1,CUST-409B3D43,2022-04-18,Pending,22185.46,200,Ahmedabad,India,Wallet
ORD-2E6C4581,CUST-7FB6D1EF,2023-01-16,Completed,282460.65,0,Jaipur,India,Credit Card
ORD-A30B993E,CUST-85C71857,2024-02-21,Completed,1735.69,0,Jaipur,India,Net Banking
ORD-E5ED9041,CUST-7EDB390D,2024-03-09,Completed,191906.84,0,Mumbai,India,Net Banking
ORD-1BE9678C,CUST-070D858D,2024-05-15,Pending,35384.12,50,Hyderabad,India,Net Banking
ORD-438F5F43,CUST-3DFF790B,2022-01-22,Pending,232652.34,0,Pune,India,Wallet
ORD-2C6D9EDD,CUST-9133F801,2023-01-11,Cancelled,26237.5,0,Mumbai,India,Net Banking
ORD-8D447D04,CUST-D5DD182F,2022-09-02,Returned,9469.12,500,Bangalore,India,UPI
ORD-1D8E7B01,CUST-9A01CFDB,2022-03-15,Returned,23599.42,500,Ahmedabad,India,Credit Card
ORD-45B7FACA,CUST-28FF33A3,2024-06-11,Cancelled,168261.95,500,Chennai,India,UPI
ORD-9EF6BC9E,CUST-444B43B3,2023-03-07,Pending,245250.11,0,Pune,India,Net Banking
ORD-FDD6A5A9,CUST-A2F5EE85,2023-02-15,Pending,3440.21,50,Kolkata,India,Net Banking
ORD-DD825EB6,CUST-73C8EF9B,2022-05-11,Completed,10467.35,200,Surat,India,Credit Card
ORD-D724947D,CUST-9B97F9A4,2024-06-21,Completed,27641.26,0,Hyderabad,India,UPI
ORD-C513C080,CUST-A84803BF,2023-10-13,Completed,37954.75,50,Ahmedabad,India,Credit Card
ORD-B08C6549,CUST-109CC91C,2022-12-14,Pending,61142.86,0,Bangalore,India,Wallet
ORD-04949B35,CUST-E0086EED,2022-04-30,Returned,460790.52,0,Mumbai,India,Wallet
ORD-C750B0C4,CUST-73A8C853,2024-03-03,Returned,21648.95,0,Bangalore,India,Wallet
ORD-C4E63D26,CUST-547D1D86,2022-11-10,Returned,280932.78,50,Bangalore,India,Wallet
ORD-B6B2A38D,CUST-9DB5F5DB,2023-09-07,Completed,5083.78,50,Jaipur,India,UPI
ORD-FF9E83D5,CUST-3ED766FE,2022-09-14,Pending,157421.64,50,Mumbai,India,Wallet
ORD-76DB5777,CUST-F019CEC4,2024-03-06,Returned,200595.39,0,Mumbai,India,UPI
ORD-73040078,CUST-F637CE5E,2023-01-27,Cancelled,79679.84,50,Jaipur,India,Net Banking
ORD-692A999E,CUST-6CE5C556,2023-09-21,Completed,137046.79,200,Delhi,India,Credit Card
ORD-57F60CB9,CUST-E9D1B591,2023-03-21,Completed,223427.7,50,Chennai,India,UPI
ORD-D53B1E6D,CUST-58505F80,2022-11-16,Pending,55434.21,0,Pune,India,Wallet
ORD-5DCA83EB,CUST-13634CDC,2024-12-22,Pending,1140.36,500,Bangalore,India,Credit Card
ORD-C20F5344,CUST-CC370973,2022-01-18,Completed,20423.2,0,Jaipur,India,Net Banking
ORD-C14B8B74,CUST-F6DA48E5,2022-05-16,Completed,176836.14,200,Hyderabad,India,UPI
ORD-4FB8BFA7,CUST-F80F0A1F,2022-11-08,Completed,22758.49,0,Jaipur,India,Net Banking
ORD-36B4C546,CUST-4010C35F,2023-05-26,Completed,4849.09,500,Hyderabad,India,Wallet
ORD-13C8B01C,CUST-D099FDE7,2024-02-16,Returned,11199.18,200,Delhi,India,UPI
ORD-1B318E0B,CUST-ECE790E1,2022-02-10,Returned,175160.22,0,Kolkata,India,UPI
