item_id,order_id,product_id,quantity,unit_price,total_price
ITEM-81EB1073,ORD-1A7D838E,PROD-85AB6E7B,3,2341.14,7023.42
ITEM-CA72A882,ORD-1A7D838E,PROD-6C8C7B4E,2,3008.3,6016.6
ITEM-AE068589,ORD-1A7D838E,PROD-F42CBE35,3,4932.63,14797.89
ITEM-1DF86D39,ORD-1A7D838E,PROD-A80DF571,3,6042.13,18126.39
ITEM-96907D4E,ORD-E5405C90,PROD-AF5D54EE,1,1708.81,1708.81
ITEM-7BF9008F,ORD-E5405C90,PROD-7D011775,1,3341.69,3341.69
ITEM-0AD5AA8C,ORD-BA8A40C5,PROD-187B16A7,2,46478.68,92957.36
ITEM-9CBC03FC,ORD-BA8A40C5,PROD-8FD1797E,1,9227.42,9227.42
ITEM-3D6FC237,ORD-F0D13954,PROD-A7D1FB77,1,3490.21,3490.21
ITEM-3DE3AB90,ORD-F0D13954,PROD-D535BA9E,2,2420.05,4840.1
ITEM-20F9B040,ORD-F0D13954,PROD-BFF3526B,1,1640.36,1640.36
ITEM-F8A32B49,ORD-F0D13954,PROD-187B16A7,2,46478.68,92957.36
ITEM-AC8301F8,ORD-F0D13954,PROD-8159C0A4,1,5589.42,5589.42
ITEM-2A857F15,ORD-8F8C63F2,PROD-261E2C48,3,7975.69,23927.07
ITEM-0D2B82F3,ORD-8F8C63F2,PROD-661FE965,1,1624.94,1624.94
ITEM-8FAC6258,ORD-8F8C63F2,PROD-A80DF571,1,6042.13,6042.13
ITEM-364C6C51,ORD-8F8C63F2,PROD-C0B127A9,2,5939.9,11879.8
ITEM-16141DF5,ORD-8F8C63F2,PROD-A297628B,2,73008.72,146017.44
ITEM-5733E0EA,ORD-1962FC74,PROD-F5D61492,3,711.38,2134.14
ITEM-4CE05451,ORD-1962FC74,PROD-6EFF520C,1,7088.63,7088.63
ITEM-1BD418E2,ORD-A2E6FAFF,PROD-6C8C7B4E,1,3008.3,3008.3
ITEM-5BDEE1F3,ORD-A2E6FAFF,PROD-31695DC7,3,1076.95,3230.85
ITEM-0C4B43B9,ORD-A2E6FAFF,PROD-1013CB12,3,3611.61,10834.83
ITEM-B2154A98,ORD-A2E6FAFF,PROD-8EA520A4,2,46125.37,92250.74
ITEM-47B4CAC9,ORD-7D4C2625,PROD-8BC4BBBB,1,3804.02,3804.02
ITEM-EA56D52D,ORD-7D4C2625,PROD-7D011775,1,3341.69,3341.69
ITEM-9EF74ED2,ORD-1D48C6DB,PROD-261E2C48,3,7975.69,23927.07
ITEM-7A234EE7,ORD-1D48C6DB,PROD-E55B2CB4,3,3526.81,10580.43
ITEM-66F94BE7,ORD-1D48C6DB,PROD-8B0DE042,3,75451.94,226355.82
ITEM-A3DA3812,ORD-1D48C6DB,PROD-D33AB38C,3,6648.75,19946.25
ITEM-B8057DF1,ORD-1D48C6DB,PROD-85AB6E7B,1,2341.14,2341.14
ITEM-C5A6829C,ORD-714EA311,PROD-3AD6D727,2,12668.25,25336.5
ITEM-53543058,ORD-714EA311,PROD-DF356D3A,2,7695.01,15390.02
ITEM-E0E44917,ORD-714EA311,PROD-465980E0,2,6976.36,13952.72
ITEM-DB233688,ORD-714EA311,PROD-8159C0A4,1,5589.42,5589.42
ITEM-12DA6520,ORD-714EA311,PROD-17DF18B5,3,766.96,2300.88
ITEM-3126B865,ORD-BE832A3B,PROD-187B16A7,1,46478.68,46478.68
ITEM-7A2ED313,ORD-BE832A3B,PROD-6ACBDFF5,3,2052.38,6157.14
ITEM-C17CEDAA,ORD-A7C840B0,PROD-0E074139,2,7422.59,14845.18
ITEM-F9DC27A9,ORD-A7C840B0,PROD-D33AB38C,1,6648.75,6648.75
ITEM-C1BB6E89,ORD-29AB6A7D,PROD-4CA1DF0A,2,4098.77,8197.54
ITEM-36411377,ORD-FCAAEB8E,PROD-6EFF520C,2,7088.63,14177.26
ITEM-6EA7F71A,ORD-FCAAEB8E,PROD-17DF18B5,3,766.96,2300.88
ITEM-CAC5E498,ORD-FCAAEB8E,PROD-85AB6E7B,2,2341.14,4682.28
ITEM-A87AE095,ORD-FCAAEB8E,PROD-A7D1FB77,3,3490.21,10470.63
ITEM-36E64782,ORD-CE3BB972,PROD-5FE65A3B,2,20937.84,41875.68
ITEM-EAB5A1B6,ORD-CE3BB972,PROD-BFF3526B,1,1640.36,1640.36
ITEM-DB6111FE,ORD-CE3BB972,PROD-E6123478,2,2759.96,5519.92
ITEM-8D5AA3C0,ORD-F101611B,PROD-ECFDE58F,3,1670.51,5011.53
ITEM-0B24EE20,ORD-F101611B,PROD-8BC4BBBB,3,3804.02,11412.06
ITEM-3FC10E57,ORD-F101611B,PROD-6A13D41F,1,2171.95,2171.95
ITEM-5BD07809,ORD-F101611B,PROD-0CC2B486,2,3708.73,7417.46
ITEM-D91B655E,ORD-F101611B,PROD-97EA55D8,2,2041.07,4082.14
ITEM-3CC8B281,ORD-8C02CF79,PROD-97EA55D8,2,2041.07,4082.14
ITEM-318B6FA8,ORD-8C02CF79,PROD-3AD6D727,1,12668.25,12668.25
ITEM-A10CD5DE,ORD-8C02CF79,PROD-0CC2B486,3,3708.73,11126.19
ITEM-EFD2FB9F,ORD-8C02CF79,PROD-5FE65A3B,1,20937.84,20937.84
ITEM-3426AB1F,ORD-8C02CF79,PROD-3CD1952C,3,2979.9,8939.7
ITEM-4139501C,ORD-87F934AD,PROD-4CA1DF0A,1,4098.77,4098.77
ITEM-52D55D24,ORD-87F934AD,PROD-3CD1952C,3,2979.9,8939.7
ITEM-8CAF7CCA,ORD-87F934AD,PROD-5FE65A3B,1,20937.84,20937.84
ITEM-745AA93E,ORD-87F934AD,PROD-44834CB1,3,6596.73,19790.19
ITEM-D053E512,ORD-87F934AD,PROD-6EA27620,3,45451.02,136353.06
ITEM-46EDC274,ORD-99AF8BD2,PROD-44834CB1,3,6596.73,19790.19
ITEM-56E6DADA,ORD-99AF8BD2,PROD-CBD3D5EF,2,1711.26,3422.52
ITEM-5D8FCCE1,ORD-7105EAFB,PROD-9D1B6633,2,1735.69,3471.38
ITEM-7BC56078,ORD-7105EAFB,PROD-CD51CEBB,2,9006.09,18012.18
ITEM-CFE7CA91,ORD-7105EAFB,PROD-6ACBDFF5,1,2052.38,2052.38
ITEM-00204F6C,ORD-7105EAFB,PROD-1001130C,3,4756.33,14268.99
ITEM-EA481058,ORD-1F465156,PROD-8159C0A4,1,5589.42,5589.42
ITEM-8B8B5420,ORD-916CF571,PROD-F2B52A80,3,48530.36,145591.08
ITEM-8EFCA303,ORD-916CF571,PROD-A7D1FB77,1,3490.21,3490.21
ITEM-2AF1A6A6,ORD-916CF571,PROD-6EA27620,1,45451.02,45451.02
ITEM-36F87C0C,ORD-916CF571,PROD-9D1B6633,3,1735.69,5207.07
ITEM-336EB00A,ORD-882EE62B,PROD-ABEABAEB,3,3413.49,10240.47
ITEM-BE64C3CB,ORD-882EE62B,PROD-677D768A,3,6821.55,20464.65
ITEM-6D5EF43D,ORD-882EE62B,PROD-8B0DE042,3,75451.94,226355.82
ITEM-FA257E1D,ORD-E805A80F,PROD-C22492DC,3,3436.1,10308.3
ITEM-0C77191D,ORD-E805A80F,PROD-0E06F972,3,3167.59,9502.77
ITEM-3B984221,ORD-E805A80F,PROD-7D011775,2,3341.69,6683.38
ITEM-C3892B24,ORD-E805A80F,PROD-0E7593BC,2,3575.82,7151.64
ITEM-275D3DBD,ORD-2857F42A,PROD-6A13D41F,2,2171.95,4343.9
ITEM-D0721A26,ORD-2857F42A,PROD-85AB6E7B,1,2341.14,2341.14
ITEM-1A0DACA7,ORD-BF307DAC,PROD-60974ED2,3,4851.49,14554.47
ITEM-8AAE7180,ORD-BF307DAC,PROD-6EA27620,2,45451.02,90902.04
ITEM-0028367C,ORD-BF307DAC,PROD-677D768A,3,6821.55,20464.65
ITEM-99CDBFF8,ORD-E8315580,PROD-BFF3526B,3,1640.36,4921.08
ITEM-DA3D6A74,ORD-E8315580,PROD-F9231922,1,453.4,453.4
ITEM-A7F4B884,ORD-E8315580,PROD-53B9F729,2,5062.12,10124.24
ITEM-9670B9D5,ORD-9A212454,PROD-1013CB12,2,3611.61,7223.22
ITEM-82D7BCCB,ORD-5D1FF15D,PROD-261E2C48,3,7975.69,23927.07
ITEM-9E5BD681,ORD-5D1FF15D,PROD-661FE965,1,1624.94,1624.94
ITEM-065F1FF9,ORD-5D1FF15D,PROD-8D72CF50,2,2678.71,5357.42
ITEM-02C4EC91,ORD-5D1FF15D,PROD-1001130C,2,4756.33,9512.66
ITEM-DFFDEFA8,ORD-4D2127E0,PROD-97EA55D8,3,2041.07,6123.21
ITEM-7647155C,ORD-4D2127E0,PROD-C2BB799F,1,718.69,718.69
ITEM-8FD56BBF,ORD-4D2127E0,PROD-DADF29A3,2,2957.09,5914.18
ITEM-41B0C681,ORD-DFA43D41,PROD-6EA27620,1,45451.02,45451.02
ITEM-2D8EF447,ORD-DFA43D41,PROD-7DFE211B,1,1511.07,1511.07
ITEM-DAB4D3A6,ORD-DFA43D41,PROD-C0B127A9,1,5939.9,5939.9
ITEM-5620B4B6,ORD-DFA43D41,PROD-97EA55D8,2,2041.07,4082.14
ITEM-55F922AE,ORD-DFA43D41,PROD-8D72CF50,2,2678.71,5357.42
ITEM-29B5D9CD,ORD-5B38E380,PROD-864E4B64,1,3346.6,3346.6
ITEM-A077DB10,ORD-5B38E380,PROD-6EFF520C,1,7088.63,7088.63
ITEM-F988308B,ORD-5B38E380,PROD-6D2426CB,3,63308.67,189926.01
ITEM-97A7BDFC,ORD-ACE42A4E,PROD-0CC2B486,2,3708.73,7417.46
ITEM-BE630E57,ORD-ACE42A4E,PROD-1001130C,2,4756.33,9512.66
ITEM-84059638,ORD-ACE42A4E,PROD-53B9F729,2,5062.12,10124.24
ITEM-911B4743,ORD-45FE0838,PROD-7DFE211B,2,1511.07,3022.14
ITEM-DF6E9798,ORD-45FE0838,PROD-963421E3,2,1086.8,2173.6
ITEM-A2684BF9,ORD-45FE0838,PROD-8B0DE042,1,75451.94,75451.94
ITEM-EB6A8208,ORD-6072EEA4,PROD-9A5F63AA,1,2050.85,2050.85
ITEM-3D1EB8C7,ORD-6072EEA4,PROD-187B16A7,1,46478.68,46478.68
ITEM-9CE1C541,ORD-D6F939F8,PROD-C0B127A9,3,5939.9,17819.7
ITEM-16580678,ORD-71E69C33,PROD-6D2426CB,1,63308.67,63308.67
ITEM-17543EB0,ORD-71E69C33,PROD-71C4E5EF,3,4757.86,14273.58
ITEM-C04CD3AB,ORD-9386A387,PROD-510DD867,3,16227.31,48681.93
ITEM-A3DE6865,ORD-9386A387,PROD-261E2C48,3,7975.69,23927.07
ITEM-48F91B50,ORD-9386A387,PROD-864E4B64,3,3346.6,10039.8
ITEM-C8A1EDDB,ORD-9386A387,PROD-ECFDE58F,1,1670.51,1670.51
ITEM-E5E0406E,ORD-1E733F32,PROD-7D011775,3,3341.69,10025.07
ITEM-07A9F444,ORD-1E733F32,PROD-8159C0A4,3,5589.42,16768.26
ITEM-D45BFEF1,ORD-1E733F32,PROD-C0B127A9,2,5939.9,11879.8
ITEM-BFCEDD3B,ORD-DFC6A701,PROD-BFF3526B,2,1640.36,3280.72
ITEM-5ACC5730,ORD-DFC6A701,PROD-6EA27620,2,45451.02,90902.04
ITEM-397651B0,ORD-DFC6A701,PROD-AF5D54EE,2,1708.81,3417.62
ITEM-BA1125D8,ORD-F8123BB9,PROD-0637C0D8,3,73512.8,220538.4
ITEM-1B10376E,ORD-F8123BB9,PROD-DF356D3A,1,7695.01,7695.01
ITEM-40085119,ORD-F8123BB9,PROD-E24F5BD8,2,35395.07,70790.14
ITEM-55B2A495,ORD-3F529B2A,PROD-F5D61492,1,711.38,711.38
ITEM-68054E27,ORD-3F529B2A,PROD-E24F5BD8,2,35395.07,70790.14
ITEM-65363831,ORD-3F529B2A,PROD-AB1FF945,2,47927.41,95854.82
ITEM-5850F0C0,ORD-3F529B2A,PROD-4CA1DF0A,3,4098.77,12296.31
ITEM-F5F75A28,ORD-3BC9F26C,PROD-CD51CEBB,1,9006.09,9006.09
ITEM-D14E0908,ORD-3BC9F26C,PROD-97EA55D8,2,2041.07,4082.14
ITEM-0DDE73D8,ORD-3BC9F26C,PROD-5FE65A3B,2,20937.84,41875.68
ITEM-0EB2802D,ORD-D770AF8D,PROD-A4CCDFA3,1,2030.25,2030.25
ITEM-A85FDB0B,ORD-D770AF8D,PROD-6ACBDFF5,3,2052.38,6157.14
ITEM-6DFB3A6F,ORD-D770AF8D,PROD-1001130C,1,4756.33,4756.33
ITEM-20D9C6C7,ORD-D770AF8D,PROD-8B0DE042,2,75451.94,150903.88
ITEM-E8B18AD4,ORD-F8AF0BBF,PROD-0E7593BC,1,3575.82,3575.82
ITEM-FEA11C88,ORD-F8AF0BBF,PROD-ABEABAEB,2,3413.49,6826.98
ITEM-F11E3554,ORD-52E850EC,PROD-6EFF520C,2,7088.63,14177.26
ITEM-807267E5,ORD-52E850EC,PROD-F9231922,1,453.4,453.4
ITEM-94356FEB,ORD-52E850EC,PROD-3AD6D727,1,12668.25,12668.25
ITEM-A86A11E4,ORD-52E850EC,PROD-4CA1DF0A,2,4098.77,8197.54
ITEM-2242920B,ORD-52E850EC,PROD-465980E0,3,6976.36,20929.08
ITEM-CD587FC1,ORD-599FC6B6,PROD-9A5F63AA,1,2050.85,2050.85
ITEM-728392CC,ORD-E21DED0E,PROD-AB1FF945,3,47927.41,143782.23
ITEM-242B3AA4,ORD-E21DED0E,PROD-8159C0A4,1,5589.42,5589.42
ITEM-D669ED90,ORD-E21DED0E,PROD-8B0DE042,1,75451.94,75451.94
ITEM-1ACFEBCA,ORD-E0EA2051,PROD-D535BA9E,1,2420.05,2420.05
ITEM-C1DA599E,ORD-E0EA2051,PROD-9D1B6633,3,1735.69,5207.07
ITEM-ED163215,ORD-E0EA2051,PROD-66419DA1,2,63004.25,126008.5
ITEM-3BA24087,ORD-E0EA2051,PROD-51E64CDE,2,31658.83,63317.66
ITEM-17A47A63,ORD-404E8931,PROD-F42CBE35,2,4932.63,9865.26
ITEM-AA558ACF,ORD-404E8931,PROD-3AD6D727,1,12668.25,12668.25
ITEM-9671D2E4,ORD-404E8931,PROD-C22492DC,3,3436.1,10308.3
ITEM-DFE8F754,ORD-404E8931,PROD-8B0DE042,3,75451.94,226355.82
ITEM-96E696F7,ORD-2529E512,PROD-53B9F729,3,5062.12,15186.36
ITEM-07F76871,ORD-2529E512,PROD-8EA520A4,3,46125.37,138376.11
ITEM-C7CE09F8,ORD-2529E512,PROD-0637C0D8,1,73512.8,73512.8
ITEM-A476BF60,ORD-2529E512,PROD-A80DF571,3,6042.13,18126.39
ITEM-638287B0,ORD-D5D2D69D,PROD-7D011775,3,3341.69,10025.07
ITEM-0003FFAA,ORD-D5D2D69D,PROD-8EA520A4,1,46125.37,46125.37
ITEM-06A5E585,ORD-D5D2D69D,PROD-465980E0,3,6976.36,20929.08
ITEM-A9ED1794,ORD-D5D2D69D,PROD-F5D61492,3,711.38,2134.14
ITEM-747B84BD,ORD-D5D2D69D,PROD-5FE65A3B,2,20937.84,41875.68
ITEM-FF045A39,ORD-0B2A183C,PROD-6C8C7B4E,2,3008.3,6016.6
ITEM-54B84AEB,ORD-0B2A183C,PROD-ABEABAEB,2,3413.49,6826.98
ITEM-4E26631B,ORD-0B2A183C,PROD-9D1B6633,2,1735.69,3471.38
ITEM-949CF883,ORD-0B2A183C,PROD-44834CB1,3,6596.73,19790.19
ITEM-A280DE52,ORD-0B2A183C,PROD-C0B127A9,3,5939.9,17819.7
ITEM-46B3FC24,ORD-6E96267A,PROD-0CC2B486,2,3708.73,7417.46
ITEM-1BD25B75,ORD-6E96267A,PROD-C0B127A9,2,5939.9,11879.8
ITEM-111DF273,ORD-6E96267A,PROD-F9231922,3,453.4,1360.2
ITEM-8E8072A9,ORD-8FBAB9B1,PROD-AF5D54EE,2,1708.81,3417.62
ITEM-46344486,ORD-8FBAB9B1,PROD-F42CBE35,3,4932.63,14797.89
ITEM-62385180,ORD-8FBAB9B1,PROD-0637C0D8,3,73512.8,220538.4
ITEM-082F00C7,ORD-8FBAB9B1,PROD-6EFF520C,2,7088.63,14177.26
ITEM-95A0AB73,ORD-8FBAB9B1,PROD-8F134EA0,3,53930.94,161792.82
ITEM-398A531A,ORD-C945DEA8,PROD-0E06F972,1,3167.59,3167.59
ITEM-3878867D,ORD-C945DEA8,PROD-D535BA9E,2,2420.05,4840.1
ITEM-79E188EE,ORD-C945DEA8,PROD-D33AB38C,3,6648.75,19946.25
ITEM-B575443F,ORD-C945DEA8,PROD-928A2A8B,3,8652.23,25956.69
ITEM-5CBA4A72,ORD-C945DEA8,PROD-31695DC7,2,1076.95,2153.9
ITEM-EE6CAF81,ORD-705963E5,PROD-F8706B59,1,8934.35,8934.35
ITEM-0C1FDE3B,ORD-705963E5,PROD-864E4B64,3,3346.6,10039.8
ITEM-5EFC0542,ORD-705963E5,PROD-510DD867,2,16227.31,32454.62
ITEM-35556B7F,ORD-8BF464EF,PROD-1001130C,3,4756.33,14268.99
ITEM-2553AE62,ORD-8BF464EF,PROD-F8706B59,2,8934.35,17868.7
ITEM-3C3BD99D,ORD-397FC52B,PROD-84BE239B,2,3324.31,6648.62
ITEM-A50C6CA7,ORD-397FC52B,PROD-A80DF571,3,6042.13,18126.39
ITEM-65969F7D,ORD-397FC52B,PROD-99030BD0,1,1761.28,1761.28
ITEM-2ABCCC19,ORD-397FC52B,PROD-6ACBDFF5,1,2052.38,2052.38
ITEM-755AAC27,ORD-397FC52B,PROD-31695DC7,3,1076.95,3230.85
ITEM-48729E85,ORD-A483305C,PROD-5FE65A3B,3,20937.84,62813.52
ITEM-7B753A97,ORD-A483305C,PROD-0637C0D8,2,73512.8,147025.6
ITEM-7E1112B0,ORD-A483305C,PROD-7DFE211B,2,1511.07,3022.14
ITEM-9D092A6C,ORD-A483305C,PROD-9A5F63AA,3,2050.85,6152.55
ITEM-76191C15,ORD-54D85745,PROD-1013CB12,3,3611.61,10834.83
ITEM-22853FA1,ORD-54D85745,PROD-6ACBDFF5,2,2052.38,4104.76
ITEM-08B4BEBD,ORD-54D85745,PROD-17DF18B5,3,766.96,2300.88
ITEM-4812A32E,ORD-844C6558,PROD-A7D1FB77,3,3490.21,10470.63
ITEM-1534C483,ORD-844C6558,PROD-17DF18B5,1,766.96,766.96
ITEM-A471F3BE,ORD-3F09F494,PROD-6A13D41F,3,2171.95,6515.85
ITEM-C2BF3C5D,ORD-F47C7987,PROD-9A5F63AA,1,2050.85,2050.85
ITEM-2980C6BC,ORD-F47C7987,PROD-A33EDC24,3,4760.5,14281.5
ITEM-EF9C5D62,ORD-8D932A61,PROD-8159C0A4,2,5589.42,11178.84
ITEM-7CC94881,ORD-8D932A61,PROD-6ACBDFF5,2,2052.38,4104.76
ITEM-AFDB543D,ORD-8D932A61,PROD-BFF3526B,1,1640.36,1640.36
ITEM-211F84F4,ORD-8D932A61,PROD-1013CB12,1,3611.61,3611.61
ITEM-883B9F1C,ORD-8D932A61,PROD-790E63A6,2,548.35,1096.7
ITEM-ABF3A495,ORD-CAEAB77C,PROD-3AD6D727,2,12668.25,25336.5
ITEM-840AD611,ORD-CAEAB77C,PROD-8EA520A4,2,46125.37,92250.74
ITEM-DC15BCF9,ORD-CAEAB77C,PROD-DF356D3A,1,7695.01,7695.01
ITEM-304691DC,ORD-CAEAB77C,PROD-510DD867,2,16227.31,32454.62
ITEM-5CCEA569,ORD-165C799A,PROD-6EA27620,3,45451.02,136353.06
ITEM-D61096F5,ORD-165C799A,PROD-A297628B,1,73008.72,73008.72
ITEM-05A53E03,ORD-165C799A,PROD-84BE239B,3,3324.31,9972.93
ITEM-29E62BD9,ORD-165C799A,PROD-F8706B59,1,8934.35,8934.35
ITEM-BE731298,ORD-165C799A,PROD-4CA1DF0A,3,4098.77,12296.31
ITEM-7B538271,ORD-C2FEB0AC,PROD-E24F5BD8,2,35395.07,70790.14
ITEM-A1A86BC4,ORD-1FD87909,PROD-60974ED2,2,4851.49,9702.98
ITEM-B39AF2FE,ORD-1FD87909,PROD-51E64CDE,3,31658.83,94976.49
ITEM-719AFC4E,ORD-1FD87909,PROD-0E7593BC,1,3575.82,3575.82
ITEM-0B0F7A92,ORD-38FD478D,PROD-9D1B6633,3,1735.69,5207.07
ITEM-5E21C792,ORD-38FD478D,PROD-84BE239B,1,3324.31,3324.31
ITEM-20E37B00,ORD-38FD478D,PROD-A7D1FB77,3,3490.21,10470.63
ITEM-42BEF043,ORD-38FD478D,PROD-A80DF571,1,6042.13,6042.13
ITEM-66A1C945,ORD-D4FB8FB9,PROD-261E2C48,3,7975.69,23927.07
ITEM-1777CAD6,ORD-9797D84C,PROD-8EA520A4,2,46125.37,92250.74
ITEM-2405132D,ORD-A1FEFE68,PROD-C2BB799F,1,718.69,718.69
ITEM-54327E4B,ORD-A1FEFE68,PROD-3AD6D727,1,12668.25,12668.25
ITEM-DC10E093,ORD-A1FEFE68,PROD-6C8C7B4E,3,3008.3,9024.9
ITEM-8D41E100,ORD-D7230F0D,PROD-010E83D4,3,1703.6,5110.8
ITEM-B6DF2EA3,ORD-D7230F0D,PROD-6ACBDFF5,2,2052.38,4104.76
ITEM-AB41F7A8,ORD-F88B6AAC,PROD-790E63A6,3,548.35,1645.05
ITEM-D866358A,ORD-F88B6AAC,PROD-8D72CF50,3,2678.71,8036.13
ITEM-3160A932,ORD-F88B6AAC,PROD-D535BA9E,1,2420.05,2420.05
ITEM-DE9B8586,ORD-FCF993BC,PROD-8F134EA0,2,53930.94,107861.88
ITEM-49E57799,ORD-FCF993BC,PROD-99030BD0,1,1761.28,1761.28
ITEM-32B62A0E,ORD-FCF993BC,PROD-661FE965,3,1624.94,4874.82
ITEM-2E6B096D,ORD-C5233A9E,PROD-CBD3D5EF,3,1711.26,5133.78
ITEM-F9091877,ORD-C5233A9E,PROD-AF5D54EE,1,1708.81,1708.81
ITEM-73B6516E,ORD-C5233A9E,PROD-DF356D3A,3,7695.01,23085.03
ITEM-E04FE8BF,ORD-8DA751DB,PROD-6C8C7B4E,2,3008.3,6016.6
ITEM-1D4D714A,ORD-8DA751DB,PROD-5FE65A3B,3,20937.84,62813.52
ITEM-361DE400,ORD-8DA751DB,PROD-F2B52A80,3,48530.36,145591.08
ITEM-EC7C9CCC,ORD-8DA751DB,PROD-661FE965,3,1624.94,4874.82
ITEM-BB96CD0B,ORD-8DA751DB,PROD-510DD867,3,16227.31,48681.93
ITEM-8076D351,ORD-E86F5879,PROD-6ACBDFF5,2,2052.38,4104.76
ITEM-0471FCF1,ORD-E86F5879,PROD-66419DA1,2,63004.25,126008.5
ITEM-743A32A7,ORD-E86F5879,PROD-A80DF571,2,6042.13,12084.26
ITEM-AD6B2BC4,ORD-E86F5879,PROD-A4CCDFA3,1,2030.25,2030.25
ITEM-A3B52B68,ORD-E86F5879,PROD-CBD3D5EF,3,1711.26,5133.78
ITEM-F9DE442C,ORD-68C875E1,PROD-E6123478,1,2759.96,2759.96
ITEM-0F53F0D5,ORD-68C875E1,PROD-99030BD0,1,1761.28,1761.28
ITEM-70EB4F4C,ORD-68C875E1,PROD-790E63A6,3,548.35,1645.05
ITEM-65EEF8A0,ORD-68C875E1,PROD-CBD3D5EF,2,1711.26,3422.52
ITEM-E435AE89,ORD-18EBEB6F,PROD-8D72CF50,3,2678.71,8036.13
ITEM-E73E5248,ORD-18EBEB6F,PROD-E55B2CB4,3,3526.81,10580.43
ITEM-84C5364E,ORD-18EBEB6F,PROD-C22492DC,3,3436.1,10308.3
ITEM-1F2688E6,ORD-D803F0FA,PROD-D58C3016,1,1292.54,1292.54
ITEM-437B3517,ORD-D803F0FA,PROD-0CC2B486,1,3708.73,3708.73
ITEM-42EC7233,ORD-D803F0FA,PROD-4CA1DF0A,2,4098.77,8197.54
ITEM-142C99B9,ORD-D803F0FA,PROD-A4CCDFA3,2,2030.25,4060.5
ITEM-EDC8BD21,ORD-D803F0FA,PROD-8B0DE042,2,75451.94,150903.88
ITEM-3CE5325F,ORD-BEBFB284,PROD-6A13D41F,3,2171.95,6515.85
ITEM-4F79D3ED,ORD-BEBFB284,PROD-D33AB38C,1,6648.75,6648.75
ITEM-FC3536B5,ORD-4D134D37,PROD-17DF18B5,1,766.96,766.96
ITEM-7AAD3934,ORD-4D134D37,PROD-6D2426CB,2,63308.67,126617.34
ITEM-F91248CB,ORD-4D134D37,PROD-0E06F972,2,3167.59,6335.18
ITEM-BD86DB94,ORD-4D134D37,PROD-DADF29A3,1,2957.09,2957.09
ITEM-EE16F19F,ORD-29512B6E,PROD-F5D61492,1,711.38,711.38
ITEM-B3076A7E,ORD-29512B6E,PROD-31695DC7,3,1076.95,3230.85
ITEM-118EAF56,ORD-FE1CAE3D,PROD-ECFDE58F,2,1670.51,3341.02
ITEM-09B2B0C6,ORD-AC90457E,PROD-F42CBE35,1,4932.63,4932.63
ITEM-C219ACB4,ORD-AC90457E,PROD-ECFDE58F,2,1670.51,3341.02
ITEM-76CA9F0A,ORD-AC90457E,PROD-BFF3526B,2,1640.36,3280.72
ITEM-54FABFDC,ORD-AC90457E,PROD-A297628B,1,73008.72,73008.72
ITEM-49BAF612,ORD-9EE3B1E5,PROD-C22492DC,1,3436.1,3436.1
ITEM-E22779F9,ORD-9EE3B1E5,PROD-BFF3526B,3,1640.36,4921.08
ITEM-CBE09ED2,ORD-9EE3B1E5,PROD-8F134EA0,3,53930.94,161792.82
ITEM-310ECA57,ORD-9EE3B1E5,PROD-66419DA1,3,63004.25,189012.75
ITEM-487D44F4,ORD-9EE3B1E5,PROD-0E06F972,3,3167.59,9502.77
ITEM-8C623432,ORD-A7E7FE7A,PROD-6C8C7B4E,2,3008.3,6016.6
ITEM-AD6D4E02,ORD-A7E7FE7A,PROD-F8706B59,2,8934.35,17868.7
ITEM-46C504D2,ORD-A7E7FE7A,PROD-6D2426CB,1,63308.67,63308.67
ITEM-0C6EC049,ORD-A7E7FE7A,PROD-6EFF520C,1,7088.63,7088.63
ITEM-FE45405B,ORD-A7E7FE7A,PROD-7DFE211B,2,1511.07,3022.14
ITEM-FB4740BA,ORD-C795889F,PROD-BFF3526B,1,1640.36,1640.36
ITEM-59C073BE,ORD-C795889F,PROD-677D768A,1,6821.55,6821.55
ITEM-338CCD65,ORD-C795889F,PROD-6ACBDFF5,2,2052.38,4104.76
ITEM-A568DFE4,ORD-C795889F,PROD-3CD1952C,2,2979.9,5959.8
ITEM-C120045D,ORD-3228088C,PROD-D58C3016,1,1292.54,1292.54
ITEM-6F571A93,ORD-8DBBDFE1,PROD-8D72CF50,1,2678.71,2678.71
ITEM-818753BC,ORD-8DBBDFE1,PROD-963421E3,2,1086.8,2173.6
ITEM-31D3989B,ORD-7A366D4A,PROD-E24F5BD8,1,35395.07,35395.07
ITEM-FEC3212D,ORD-7A366D4A,PROD-E55B2CB4,2,3526.81,7053.62
ITEM-160ED338,ORD-7A366D4A,PROD-6C8C7B4E,2,3008.3,6016.6
ITEM-3BE4F666,ORD-7A366D4A,PROD-0E06F972,2,3167.59,6335.18
ITEM-095BD8D2,ORD-7A366D4A,PROD-CD51CEBB,3,9006.09,27018.27
ITEM-5C7344A2,ORD-B16B94AF,PROD-84BE239B,1,3324.31,3324.31
ITEM-5F78FB5E,ORD-B16B94AF,PROD-E6123478,2,2759.96,5519.92
ITEM-400B1184,ORD-B16B94AF,PROD-010E83D4,1,1703.6,1703.6
ITEM-73F55972,ORD-B16B94AF,PROD-A297628B,3,73008.72,219026.16
ITEM-4704230F,ORD-FFC079C0,PROD-C0B127A9,3,5939.9,17819.7
ITEM-0B9D116D,ORD-FFC079C0,PROD-261E2C48,2,7975.69,15951.38
